"","location","elevation","elev_units","coords.x1","coords.x2","optional"
"9962","415-NW",550,"meters",-112.510162,57.246872,TRUE
"9963","475-NW",501,"meters",-112.631226,56.959236,TRUE
"9964","476-NW",474,"meters",-112.319595,56.894363,TRUE
"9965","481-NW",469,"meters",-110.673233,56.698806,TRUE
"9966","5-NW",261,"meters",-111.13752,59.901664,TRUE
"9967","620-NW",631,"meters",-116.406296,56.372554,TRUE
"9968","634-NW",691,"meters",-112.013794,55.959297,TRUE
"9969","635-NW",682,"meters",-111.675308,55.89463,TRUE
"9970","636-NW",693,"meters",-111.402763,55.881408,TRUE
"9971","692-NW",588,"meters",-113.67171,55.78749,TRUE
"9972","693-NW",588,"meters",-113.3946,55.743892,TRUE
"9973","723-NW",932,"meters",-113.688354,55.58533,TRUE
"9974","755-NW",665,"meters",-113.453072,55.346961,TRUE
"9975","826-NW",640,"meters",-111.481438,54.784748,TRUE
"9976","827-NW",586,"meters",-111.114609,54.737556,TRUE
"9977","1061-NW",666,"meters",-110.372124,53.320686,TRUE
"9978","1119-NW",768,"meters",-112.840141,53.304233,TRUE
"9979","1152-NW",730,"meters",-112.614395,53.081832,TRUE
"9980","1242-NW",905,"meters",-114.230164,52.702114,TRUE
"9981","1256-NW",687,"meters",-110.166168,52.224517,TRUE
"9982","1292-NW",1559,"meters",-116.379936,52.525878,TRUE
"9983","1335-NW",842,"meters",-112.400352,51.949348,TRUE
"9984","1336-NW",822,"meters",-112.057968,51.934284,TRUE
"9985","1357-NW",981,"meters",-113.804253,51.950893,TRUE
"9986","1381-NW",1020,"meters",-114.146881,51.787006,TRUE
"9987","1420-NW",695,"meters",-110.062326,51.062633,TRUE
"9988","1427-NW",1307,"meters",-114.585999,51.468898,TRUE
"9989","1459-NW",705,"meters",-111.830009,50.936084,TRUE
"9990","1481-NW",708,"meters",-111.609749,50.746772,TRUE
"9991","1560-NW",810,"meters",-111.014114,49.918876,TRUE
"9992","1605-NW",889,"meters",-112.838814,49.646911,TRUE
"9993","1639-NW",1105,"meters",-112.923218,49.284225,TRUE
"9994","1647-NW",1927,"meters",-114.281158,49.219768,TRUE
"9995","16-NW",226,"meters",-111.459206,59.737674,TRUE
"9996","181-NW",210,"meters",-110.968216,58.554272,TRUE
"9997","346-NW",326,"meters",-115.381592,57.92984,TRUE
"9998","415-NW",550,"meters",-112.510162,57.246872,TRUE
"9999","417-NW",325,"meters",-111.831306,57.194435,TRUE
"10000","446-NW",416,"meters",-112.259789,57.059207,TRUE
"10001","476-NW",474,"meters",-112.319595,56.894363,TRUE
"10002","5-NW",261,"meters",-111.13752,59.901664,TRUE
"10003","634-NW",691,"meters",-112.013794,55.959297,TRUE
"10004","635-NW",682,"meters",-111.675308,55.89463,TRUE
"10005","636-NW",693,"meters",-111.402763,55.881408,TRUE
"10006","722-NW",854,"meters",-114.071823,55.618637,TRUE
"10007","992-NW",653,"meters",-110.807312,53.798709,TRUE
"10008","1178-NW",870,"meters",-114.714417,53.104702,TRUE
"10009","1242-NW",905,"meters",-114.230164,52.702114,TRUE
"10010","1278-NW",813,"meters",-112.278847,52.287441,TRUE
"10011","1321-NW",1499,"meters",-116.364555,52.361106,TRUE
"10012","1337-NW",803,"meters",-111.741264,51.880165,TRUE
"10013","1407-NW",946,"meters",-113.706932,51.548641,TRUE
"10014","1424-NW",2059,"meters",-115.479607,51.552536,TRUE
"10015","1447-NW",1951,"meters",-115.221794,51.324001,TRUE
"10016","1480-NW",739,"meters",-111.83046,50.764926,TRUE
"10017","1494-NW",986,"meters",-113.578979,50.8376,TRUE
"10018","1514-NW",985,"meters",-113.393295,50.614959,TRUE
"10019","1515-NW",1022,"meters",-113.11792,50.550643,TRUE
"10020","1546-NW",2172,"meters",-114.818291,50.40345,TRUE
"10021","1604-NW",977,"meters",-113.042488,49.642696,TRUE
"10022","1606-NW",945,"meters",-112.45948,49.574409,TRUE
"10023","1622-NW",973,"meters",-112.854454,49.471233,TRUE
"10024","1623-NW",1026,"meters",-112.554527,49.380474,TRUE
"10025","181-NW",210,"meters",-110.968216,58.554272,TRUE
"10026","210-NW",222,"meters",-110.99514,58.363521,TRUE
"10027","317-NW",309,"meters",-115.236893,58.089836,TRUE
"10028","346-NW",326,"meters",-115.381592,57.92984,TRUE
"10029","392-NW",481,"meters",-110.14296,57.174755,TRUE
"10030","415-NW",550,"meters",-112.510162,57.246872,TRUE
"10031","446-NW",416,"meters",-112.259789,57.059207,TRUE
"10032","447-NW",384,"meters",-111.88485,57.008949,TRUE
"10033","476-NW",474,"meters",-112.319595,56.894363,TRUE
"10034","481-NW",469,"meters",-110.673233,56.698806,TRUE
"10035","588-NW",630,"meters",-116.374451,56.568489,TRUE
"10036","589-NW",582,"meters",-116.039406,56.490123,TRUE
"10037","603-NW",697,"meters",-111.547501,56.078948,TRUE
"10038","620-NW",631,"meters",-116.406296,56.372554,TRUE
"10039","621-NW",613,"meters",-116.141838,56.331802,TRUE
"10040","634-NW",691,"meters",-112.013794,55.959297,TRUE
"10041","635-NW",682,"meters",-111.675308,55.89463,TRUE
"10042","651-NW",654,"meters",-116.832489,56.221805,TRUE
"10043","652-NW",692,"meters",-116.444389,56.165103,TRUE
"10044","653-NW",675,"meters",-116.120285,56.148235,TRUE
"10045","691-NW",585,"meters",-113.99424,55.805694,TRUE
"10046","692-NW",588,"meters",-113.67171,55.78749,TRUE
"10047","753-NW",687,"meters",-114.079887,55.416236,TRUE
"10048","754-NW",674,"meters",-113.770721,55.403594,TRUE
"10049","755-NW",665,"meters",-113.453072,55.346961,TRUE
"10050","993-NW",571,"meters",-110.54866,53.771446,TRUE
"10051","1153-NW",709,"meters",-112.365883,53.044696,TRUE
"10052","1212-NW",950,"meters",-114.195892,52.890835,TRUE
"10053","1256-NW",687,"meters",-110.166168,52.224517,TRUE
"10054","1280-NW",782,"meters",-111.68856,52.20568,TRUE
"10055","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"10056","1308-NW",811,"meters",-111.69577,52.060646,TRUE
"10057","1321-NW",1499,"meters",-116.364555,52.361106,TRUE
"10058","1336-NW",822,"meters",-112.057968,51.934284,TRUE
"10059","1337-NW",803,"meters",-111.741264,51.880165,TRUE
"10060","1356-NW",963,"meters",-114.136139,51.942356,TRUE
"10061","1358-NW",932,"meters",-113.583092,51.934963,TRUE
"10062","1383-NW",905,"meters",-113.641487,51.733898,TRUE
"10063","1438-NW",720,"meters",-111.487175,51.101787,TRUE
"10064","1447-NW",1951,"meters",-115.221794,51.324001,TRUE
"10065","1460-NW",694,"meters",-111.546654,50.953685,TRUE
"10066","1480-NW",739,"meters",-111.83046,50.764926,TRUE
"10067","1514-NW",985,"meters",-113.393295,50.614959,TRUE
"10068","1532-NW",1021,"meters",-113.659668,50.450141,TRUE
"10069","1546-NW",2172,"meters",-114.818291,50.40345,TRUE
"10070","1576-NW",850,"meters",-111.309196,49.77964,TRUE
"10071","1579-NW",1087,"meters",-110.570435,49.674991,TRUE
"10072","1604-NW",977,"meters",-113.042488,49.642696,TRUE
"10073","1623-NW",1026,"meters",-112.554527,49.380474,TRUE
"10074","16-NW",226,"meters",-111.459206,59.737674,TRUE
"10075","18-NW",290,"meters",-110.840218,59.662021,TRUE
"10076","210-NW",222,"meters",-110.99514,58.363521,TRUE
"10077","332-NW",541,"meters",-110.360809,57.578437,TRUE
"10078","35-NW",228,"meters",-111.631203,59.557568,TRUE
"10079","376-NW",513,"meters",-115.406548,57.746974,TRUE
"10080","392-NW",481,"meters",-110.14296,57.174755,TRUE
"10081","476-NW",474,"meters",-112.319595,56.894363,TRUE
"10082","477-NW",475,"meters",-111.964401,56.868309,TRUE
"10083","555-NW",550,"meters",-117.039635,56.762229,TRUE
"10084","588-NW",630,"meters",-116.374451,56.568489,TRUE
"10085","619-NW",668,"meters",-116.711296,56.345371,TRUE
"10086","620-NW",631,"meters",-116.406296,56.372554,TRUE
"10087","652-NW",692,"meters",-116.444389,56.165103,TRUE
"10088","653-NW",675,"meters",-116.120285,56.148235,TRUE
"10089","691-NW",585,"meters",-113.99424,55.805694,TRUE
"10090","722-NW",854,"meters",-114.071823,55.618637,TRUE
"10091","723-NW",932,"meters",-113.688354,55.58533,TRUE
"10092","724-NW",710,"meters",-113.352173,55.564033,TRUE
"10093","1060-NW",610,"meters",-110.70417,53.388893,TRUE
"10094","1061-NW",666,"meters",-110.372124,53.320686,TRUE
"10095","1121-NW",685,"meters",-112.265266,53.216674,TRUE
"10096","1178-NW",870,"meters",-114.714417,53.104702,TRUE
"10097","1210-NW",885,"meters",-114.774429,52.939247,TRUE
"10098","1212-NW",950,"meters",-114.195892,52.890835,TRUE
"10099","1225-NW",667,"meters",-110.432747,52.414051,TRUE
"10100","1265-NW",1196,"meters",-116.084496,52.709812,TRUE
"10101","1279-NW",820,"meters",-112.000008,52.260726,TRUE
"10102","1280-NW",782,"meters",-111.68856,52.20568,TRUE
"10103","1306-NW",828,"meters",-112.350281,52.106796,TRUE
"10104","1308-NW",811,"meters",-111.69577,52.060646,TRUE
"10105","1322-NW",1626,"meters",-116.184082,52.360622,TRUE
"10106","1424-NW",2059,"meters",-115.479607,51.552536,TRUE
"10107","1461-NW",720,"meters",-111.286209,50.907531,TRUE
"10108","1546-NW",2172,"meters",-114.818291,50.40345,TRUE
"10109","1560-NW",810,"meters",-111.014114,49.918876,TRUE
"10110","1621-NW",1068,"meters",-113.165291,49.447513,TRUE
"10111","1622-NW",973,"meters",-112.854454,49.471233,TRUE
"10112","181-NW",210,"meters",-110.968216,58.554272,TRUE
"10113","332-NW",541,"meters",-110.360809,57.578437,TRUE
"10114","346-NW",326,"meters",-115.381592,57.92984,TRUE
"10115","362-NW",504,"meters",-110.07328,57.377433,TRUE
"10116","378-NW",431,"meters",-114.752853,57.655117,TRUE
"10117","392-NW",481,"meters",-110.14296,57.174755,TRUE
"10118","447-NW",384,"meters",-111.88485,57.008949,TRUE
"10119","476-NW",474,"meters",-112.319595,56.894363,TRUE
"10120","477-NW",475,"meters",-111.964401,56.868309,TRUE
"10121","481-NW",469,"meters",-110.673233,56.698806,TRUE
"10122","589-NW",582,"meters",-116.039406,56.490123,TRUE
"10123","635-NW",682,"meters",-111.675308,55.89463,TRUE
"10124","666-NW",681,"meters",-112.066238,55.765548,TRUE
"10125","1639-NW",1105,"meters",-112.923218,49.284225,TRUE
"10126","1027-NW",645,"meters",-110.263603,53.544391,TRUE
"10127","1088-NW",674,"meters",-112.158195,53.382904,TRUE
"10128","1194-NW",692,"meters",-110.093994,52.549476,TRUE
"10129","1306-NW",828,"meters",-112.350281,52.106796,TRUE
"10130","1356-NW",963,"meters",-114.136139,51.942356,TRUE
"10131","1424-NW",2059,"meters",-115.479607,51.552536,TRUE
"10132","1481-NW",708,"meters",-111.609749,50.746772,TRUE
"10133","1546-NW",2172,"meters",-114.818291,50.40345,TRUE
"10134","1597-NW",1112,"meters",-110.295204,49.466655,TRUE
"10135","1605-NW",889,"meters",-112.838814,49.646911,TRUE
"10136","1639-NW",1105,"meters",-112.923218,49.284225,TRUE
"10137","181-NW",210,"meters",-110.968216,58.554272,TRUE
"10138","182-NW",245,"meters",-110.64372,58.5611,TRUE
"10139","212-NW",300,"meters",-110.380775,58.304599,TRUE
"10140","332-NW",541,"meters",-110.360809,57.578437,TRUE
"10141","347-NW",358,"meters",-114.985161,57.864459,TRUE
"10142","35-NW",228,"meters",-111.631203,59.557568,TRUE
"10143","362-NW",504,"meters",-110.07328,57.377433,TRUE
"10144","391-NW",513,"meters",-110.455292,57.260524,TRUE
"10145","416-NW",453,"meters",-112.114517,57.262725,TRUE
"10146","475-NW",501,"meters",-112.631226,56.959236,TRUE
"10147","476-NW",474,"meters",-112.319595,56.894363,TRUE
"10148","4-NW",234,"meters",-111.43428,59.919475,TRUE
"10149","589-NW",582,"meters",-116.039406,56.490123,TRUE
"10150","603-NW",697,"meters",-111.547501,56.078948,TRUE
"10151","620-NW",631,"meters",-116.406296,56.372554,TRUE
"10152","621-NW",613,"meters",-116.141838,56.331802,TRUE
"10153","635-NW",682,"meters",-111.675308,55.89463,TRUE
"10154","636-NW",693,"meters",-111.402763,55.881408,TRUE
"10155","652-NW",692,"meters",-116.444389,56.165103,TRUE
"10156","693-NW",588,"meters",-113.3946,55.743892,TRUE
"10157","755-NW",665,"meters",-113.453072,55.346961,TRUE
"10158","994-NW",577,"meters",-110.260529,53.7266,TRUE
"10159","1025-NW",619,"meters",-110.883202,53.581031,TRUE
"10160","1026-NW",629,"meters",-110.593414,53.58126,TRUE
"10161","1119-NW",768,"meters",-112.840141,53.304233,TRUE
"10162","1210-NW",885,"meters",-114.774429,52.939247,TRUE
"10163","1279-NW",820,"meters",-112.000008,52.260726,TRUE
"10164","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"10165","1308-NW",811,"meters",-111.69577,52.060646,TRUE
"10166","1322-NW",1626,"meters",-116.184082,52.360622,TRUE
"10167","1407-NW",946,"meters",-113.706932,51.548641,TRUE
"10168","1424-NW",2059,"meters",-115.479607,51.552536,TRUE
"10169","1448-NW",1371,"meters",-114.874992,51.301685,TRUE
"10170","1481-NW",708,"meters",-111.609749,50.746772,TRUE
"10171","1495-NW",961,"meters",-113.321014,50.758201,TRUE
"10172","1514-NW",985,"meters",-113.393295,50.614959,TRUE
"10173","1515-NW",1022,"meters",-113.11792,50.550643,TRUE
"10174","1532-NW",1021,"meters",-113.659668,50.450141,TRUE
"10175","154-NW",257,"meters",-110.185188,58.704395,TRUE
"10176","1577-NW",802,"meters",-111.022934,49.729866,TRUE
"10177","1578-NW",983,"meters",-110.767006,49.69857,TRUE
"10178","1639-NW",1105,"meters",-112.923218,49.284225,TRUE
"10179","1640-NW",1219,"meters",-112.653221,49.207878,TRUE
"10180","182-NW",245,"meters",-110.64372,58.5611,TRUE
"10181","18-NW",290,"meters",-110.840218,59.662021,TRUE
"10182","362-NW",504,"meters",-110.07328,57.377433,TRUE
"10183","37-NW",257,"meters",-110.956512,59.48228,TRUE
"10184","416-NW",453,"meters",-112.114517,57.262725,TRUE
"10185","589-NW",582,"meters",-116.039406,56.490123,TRUE
"10186","619-NW",668,"meters",-116.711296,56.345371,TRUE
"10187","635-NW",682,"meters",-111.675308,55.89463,TRUE
"10188","636-NW",693,"meters",-111.402763,55.881408,TRUE
"10189","691-NW",585,"meters",-113.99424,55.805694,TRUE
"10190","692-NW",588,"meters",-113.67171,55.78749,TRUE
"10191","722-NW",854,"meters",-114.071823,55.618637,TRUE
"10192","754-NW",674,"meters",-113.770721,55.403594,TRUE
"10193","858-NW",621,"meters",-111.48675,54.61285,TRUE
"10194","859-NW",585,"meters",-111.148102,54.523681,TRUE
"10195","1225-NW",667,"meters",-110.432747,52.414051,TRUE
"10196","1226-NW",675,"meters",-110.134407,52.411136,TRUE
"10197","1279-NW",820,"meters",-112.000008,52.260726,TRUE
"10198","1291-NW",1814,"meters",-116.653679,52.590427,TRUE
"10199","1321-NW",1499,"meters",-116.364555,52.361106,TRUE
"10200","1322-NW",1626,"meters",-116.184082,52.360622,TRUE
"10201","1337-NW",803,"meters",-111.741264,51.880165,TRUE
"10202","1382-NW",957,"meters",-113.919395,51.740936,TRUE
"10203","1406-NW",1010,"meters",-114.0187,51.565753,TRUE
"10204","1424-NW",2059,"meters",-115.479607,51.552536,TRUE
"10205","1459-NW",705,"meters",-111.830009,50.936084,TRUE
"10206","1470-NW",1332,"meters",-114.706436,51.13845,TRUE
"10207","1496-NW",872,"meters",-113.013054,50.746158,TRUE
"10208","1534-NW",994,"meters",-113.142487,50.403221,TRUE
"10209","1559-NW",817,"meters",-111.218658,49.960525,TRUE
"10210","1560-NW",810,"meters",-111.014114,49.918876,TRUE
"10211","1576-NW",850,"meters",-111.309196,49.77964,TRUE
"10212","1579-NW",1087,"meters",-110.570435,49.674991,TRUE
"10213","1594-NW",839,"meters",-111.181854,49.604824,TRUE
"10214","1606-NW",945,"meters",-112.45948,49.574409,TRUE
"10215","1647-NW",1927,"meters",-114.281158,49.219768,TRUE
"10216","182-NW",245,"meters",-110.64372,58.5611,TRUE
"10217","183-NW",277,"meters",-110.255699,58.498306,TRUE
"10218","18-NW",290,"meters",-110.840218,59.662021,TRUE
"10219","318-NW",308,"meters",-114.909676,58.072975,TRUE
"10220","332-NW",541,"meters",-110.360809,57.578437,TRUE
"10221","347-NW",358,"meters",-114.985161,57.864459,TRUE
"10222","35-NW",228,"meters",-111.631203,59.557568,TRUE
"10223","477-NW",475,"meters",-111.964401,56.868309,TRUE
"10224","603-NW",697,"meters",-111.547501,56.078948,TRUE
"10225","620-NW",631,"meters",-116.406296,56.372554,TRUE
"10226","634-NW",691,"meters",-112.013794,55.959297,TRUE
"10227","651-NW",654,"meters",-116.832489,56.221805,TRUE
"10228","652-NW",692,"meters",-116.444389,56.165103,TRUE
"10229","692-NW",588,"meters",-113.67171,55.78749,TRUE
"10230","6-NW",303,"meters",-110.768616,59.842426,TRUE
"10231","754-NW",674,"meters",-113.770721,55.403594,TRUE
"10232","755-NW",665,"meters",-113.453072,55.346961,TRUE
"10233","858-NW",621,"meters",-111.48675,54.61285,TRUE
"10234","1086-NW",750,"meters",-112.846855,53.474742,TRUE
"10235","1121-NW",685,"meters",-112.265266,53.216674,TRUE
"10236","1210-NW",885,"meters",-114.774429,52.939247,TRUE
"10237","1242-NW",905,"meters",-114.230164,52.702114,TRUE
"10238","1292-NW",1559,"meters",-116.379936,52.525878,TRUE
"10239","1336-NW",822,"meters",-112.057968,51.934284,TRUE
"10240","1358-NW",932,"meters",-113.583092,51.934963,TRUE
"10241","1405-NW",1096,"meters",-114.218719,51.57692,TRUE
"10242","1425-NW",1653,"meters",-115.188652,51.51881,TRUE
"10243","1427-NW",1307,"meters",-114.585999,51.468898,TRUE
"10244","1460-NW",694,"meters",-111.546654,50.953685,TRUE
"10245","154-NW",257,"meters",-110.185188,58.704395,TRUE
"10246","1578-NW",983,"meters",-110.767006,49.69857,TRUE
"10247","1579-NW",1087,"meters",-110.570435,49.674991,TRUE
"10248","1597-NW",1112,"meters",-110.295204,49.466655,TRUE
"10249","1621-NW",1068,"meters",-113.165291,49.447513,TRUE
"10250","1640-NW",1219,"meters",-112.653221,49.207878,TRUE
"10251","212-NW",300,"meters",-110.380775,58.304599,TRUE
"10252","346-NW",326,"meters",-115.381592,57.92984,TRUE
"10253","348-NW",369,"meters",-114.615318,57.822563,TRUE
"10254","361-NW",485,"meters",-110.357719,57.375259,TRUE
"10255","37-NW",257,"meters",-110.956512,59.48228,TRUE
"10256","391-NW",513,"meters",-110.455292,57.260524,TRUE
"10257","415-NW",550,"meters",-112.510162,57.246872,TRUE
"10258","445-NW",504,"meters",-112.584282,57.102642,TRUE
"10259","446-NW",416,"meters",-112.259789,57.059207,TRUE
"10260","587-NW",580,"meters",-116.733871,56.55088,TRUE
"10261","621-NW",613,"meters",-116.141838,56.331802,TRUE
"10262","634-NW",691,"meters",-112.013794,55.959297,TRUE
"10263","666-NW",681,"meters",-112.066238,55.765548,TRUE
"10264","722-NW",854,"meters",-114.071823,55.618637,TRUE
"10265","753-NW",687,"meters",-114.079887,55.416236,TRUE
"10266","826-NW",640,"meters",-111.481438,54.784748,TRUE
"10267","994-NW",577,"meters",-110.260529,53.7266,TRUE
"10268","1025-NW",619,"meters",-110.883202,53.581031,TRUE
"10269","1060-NW",610,"meters",-110.70417,53.388893,TRUE
"10270","1086-NW",750,"meters",-112.846855,53.474742,TRUE
"10271","1212-NW",950,"meters",-114.195892,52.890835,TRUE
"10272","1240-NW",972,"meters",-114.800041,52.739978,TRUE
"10273","1279-NW",820,"meters",-112.000008,52.260726,TRUE
"10274","1291-NW",1814,"meters",-116.653679,52.590427,TRUE
"10275","1307-NW",830,"meters",-112.009926,52.087726,TRUE
"10276","1337-NW",803,"meters",-111.741264,51.880165,TRUE
"10277","1358-NW",932,"meters",-113.583092,51.934963,TRUE
"10278","1383-NW",905,"meters",-113.641487,51.733898,TRUE
"10279","1407-NW",946,"meters",-113.706932,51.548641,TRUE
"10280","1420-NW",695,"meters",-110.062326,51.062633,TRUE
"10281","1459-NW",705,"meters",-111.830009,50.936084,TRUE
"10282","1461-NW",720,"meters",-111.286209,50.907531,TRUE
"10283","1466-NW",1453,"meters",-115.772804,51.198032,TRUE
"10284","1494-NW",986,"meters",-113.578979,50.8376,TRUE
"10285","1534-NW",994,"meters",-113.142487,50.403221,TRUE
"10286","154-NW",257,"meters",-110.185188,58.704395,TRUE
"10287","1559-NW",817,"meters",-111.218658,49.960525,TRUE
"10288","1604-NW",977,"meters",-113.042488,49.642696,TRUE
"10289","1605-NW",889,"meters",-112.838814,49.646911,TRUE
"10290","1640-NW",1219,"meters",-112.653221,49.207878,TRUE
"10291","211-NW",288,"meters",-110.641006,58.377475,TRUE
"10292","348-NW",369,"meters",-114.615318,57.822563,TRUE
"10293","36-NW",231,"meters",-111.286217,59.510143,TRUE
"10294","378-NW",431,"meters",-114.752853,57.655117,TRUE
"10295","417-NW",325,"meters",-111.831306,57.194435,TRUE
"10296","620-NW",631,"meters",-116.406296,56.372554,TRUE
"10297","621-NW",613,"meters",-116.141838,56.331802,TRUE
"10298","635-NW",682,"meters",-111.675308,55.89463,TRUE
"10299","652-NW",692,"meters",-116.444389,56.165103,TRUE
"10300","667-NW",670,"meters",-111.70414,55.709445,TRUE
"10301","693-NW",588,"meters",-113.3946,55.743892,TRUE
"10302","723-NW",932,"meters",-113.688354,55.58533,TRUE
"10303","724-NW",710,"meters",-113.352173,55.564033,TRUE
"10304","753-NW",687,"meters",-114.079887,55.416236,TRUE
"10305","859-NW",585,"meters",-111.148102,54.523681,TRUE
"10306","860-NW",583,"meters",-110.877342,54.539394,TRUE
"10307","1061-NW",666,"meters",-110.372124,53.320686,TRUE
"10308","1088-NW",674,"meters",-112.158195,53.382904,TRUE
"10309","1119-NW",768,"meters",-112.840141,53.304233,TRUE
"10310","1242-NW",905,"meters",-114.230164,52.702114,TRUE
"10311","1256-NW",687,"meters",-110.166168,52.224517,TRUE
"10312","1278-NW",813,"meters",-112.278847,52.287441,TRUE
"10313","1293-NW",1632,"meters",-116.083382,52.514469,TRUE
"10314","1335-NW",842,"meters",-112.400352,51.949348,TRUE
"10315","1448-NW",1371,"meters",-114.874992,51.301685,TRUE
"10316","1467-NW",1524,"meters",-115.465797,51.19226,TRUE
"10317","1470-NW",1332,"meters",-114.706436,51.13845,TRUE
"10318","154-NW",257,"meters",-110.185188,58.704395,TRUE
"10319","1559-NW",817,"meters",-111.218658,49.960525,TRUE
"10320","1576-NW",850,"meters",-111.309196,49.77964,TRUE
"10321","1594-NW",839,"meters",-111.181854,49.604824,TRUE
"10322","1639-NW",1105,"meters",-112.923218,49.284225,TRUE
"10323","318-NW",308,"meters",-114.909676,58.072975,TRUE
"10324","348-NW",369,"meters",-114.615318,57.822563,TRUE
"10325","475-NW",501,"meters",-112.631226,56.959236,TRUE
"10326","4-NW",234,"meters",-111.43428,59.919475,TRUE
"10327","588-NW",630,"meters",-116.374451,56.568489,TRUE
"10328","621-NW",613,"meters",-116.141838,56.331802,TRUE
"10329","635-NW",682,"meters",-111.675308,55.89463,TRUE
"10330","652-NW",692,"meters",-116.444389,56.165103,TRUE
"10331","6-NW",303,"meters",-110.768616,59.842426,TRUE
"10332","723-NW",932,"meters",-113.688354,55.58533,TRUE
"10333","753-NW",687,"meters",-114.079887,55.416236,TRUE
"10334","754-NW",674,"meters",-113.770721,55.403594,TRUE
"10335","755-NW",665,"meters",-113.453072,55.346961,TRUE
"10336","859-NW",585,"meters",-111.148102,54.523681,TRUE
"10337","860-NW",583,"meters",-110.877342,54.539394,TRUE
"10338","1088-NW",674,"meters",-112.158195,53.382904,TRUE
"10339","1121-NW",685,"meters",-112.265266,53.216674,TRUE
"10340","1240-NW",972,"meters",-114.800041,52.739978,TRUE
"10341","1306-NW",828,"meters",-112.350281,52.106796,TRUE
"10342","1337-NW",803,"meters",-111.741264,51.880165,TRUE
"10343","1383-NW",905,"meters",-113.641487,51.733898,TRUE
"10344","1405-NW",1096,"meters",-114.218719,51.57692,TRUE
"10345","1407-NW",946,"meters",-113.706932,51.548641,TRUE
"10346","1546-NW",2172,"meters",-114.818291,50.40345,TRUE
"10347","1560-NW",810,"meters",-111.014114,49.918876,TRUE
"10348","1577-NW",802,"meters",-111.022934,49.729866,TRUE
"10349","1579-NW",1087,"meters",-110.570435,49.674991,TRUE
"10350","1621-NW",1068,"meters",-113.165291,49.447513,TRUE
"10351","1622-NW",973,"meters",-112.854454,49.471233,TRUE
"10352","1647-NW",1927,"meters",-114.281158,49.219768,TRUE
"10353","17-NW",247,"meters",-111.143211,59.700065,TRUE
"10354","183-NW",277,"meters",-110.255699,58.498306,TRUE
"10355","18-NW",290,"meters",-110.840218,59.662021,TRUE
"10356","210-NW",222,"meters",-110.99514,58.363521,TRUE
"10357","319-NW",316,"meters",-114.65097,58.031906,TRUE
"10358","37-NW",257,"meters",-110.956512,59.48228,TRUE
"10359","415-NW",550,"meters",-112.510162,57.246872,TRUE
"10360","416-NW",453,"meters",-112.114517,57.262725,TRUE
"10361","445-NW",504,"meters",-112.584282,57.102642,TRUE
"10362","475-NW",501,"meters",-112.631226,56.959236,TRUE
"10363","587-NW",580,"meters",-116.733871,56.55088,TRUE
"10364","603-NW",697,"meters",-111.547501,56.078948,TRUE
"10365","620-NW",631,"meters",-116.406296,56.372554,TRUE
"10366","634-NW",691,"meters",-112.013794,55.959297,TRUE
"10367","635-NW",682,"meters",-111.675308,55.89463,TRUE
"10368","636-NW",693,"meters",-111.402763,55.881408,TRUE
"10369","653-NW",675,"meters",-116.120285,56.148235,TRUE
"10370","666-NW",681,"meters",-112.066238,55.765548,TRUE
"10371","691-NW",585,"meters",-113.99424,55.805694,TRUE
"10372","722-NW",854,"meters",-114.071823,55.618637,TRUE
"10373","755-NW",665,"meters",-113.453072,55.346961,TRUE
"10374","827-NW",586,"meters",-111.114609,54.737556,TRUE
"10375","860-NW",583,"meters",-110.877342,54.539394,TRUE
"10376","993-NW",571,"meters",-110.54866,53.771446,TRUE
"10377","994-NW",577,"meters",-110.260529,53.7266,TRUE
"10378","1060-NW",610,"meters",-110.70417,53.388893,TRUE
"10379","1061-NW",666,"meters",-110.372124,53.320686,TRUE
"10380","1194-NW",692,"meters",-110.093994,52.549476,TRUE
"10381","1210-NW",885,"meters",-114.774429,52.939247,TRUE
"10382","1226-NW",675,"meters",-110.134407,52.411136,TRUE
"10383","1278-NW",813,"meters",-112.278847,52.287441,TRUE
"10384","1280-NW",782,"meters",-111.68856,52.20568,TRUE
"10385","1291-NW",1814,"meters",-116.653679,52.590427,TRUE
"10386","1321-NW",1499,"meters",-116.364555,52.361106,TRUE
"10387","1405-NW",1096,"meters",-114.218719,51.57692,TRUE
"10388","1424-NW",2059,"meters",-115.479607,51.552536,TRUE
"10389","1426-NW",1418,"meters",-114.844032,51.522579,TRUE
"10390","1448-NW",1371,"meters",-114.874992,51.301685,TRUE
"10391","1466-NW",1453,"meters",-115.772804,51.198032,TRUE
"10392","1470-NW",1332,"meters",-114.706436,51.13845,TRUE
"10393","1514-NW",985,"meters",-113.393295,50.614959,TRUE
"10394","1560-NW",810,"meters",-111.014114,49.918876,TRUE
"10395","1604-NW",977,"meters",-113.042488,49.642696,TRUE
"10396","1606-NW",945,"meters",-112.45948,49.574409,TRUE
"10397","1622-NW",973,"meters",-112.854454,49.471233,TRUE
"10398","1638-NW",1117,"meters",-113.153824,49.305336,TRUE
"10399","1640-NW",1219,"meters",-112.653221,49.207878,TRUE
"10400","181-NW",210,"meters",-110.968216,58.554272,TRUE
"10401","182-NW",245,"meters",-110.64372,58.5611,TRUE
"10402","18-NW",290,"meters",-110.840218,59.662021,TRUE
