location,latitude,longitude,recording_date,PIWO,PIWOdrum,PIWOcall,drum_rate,hour,TSSR,julian,elevation,snowcover,daily_min_temp,daily_max_temp,daily_mean_temp,daily_precipitation_mm,azimuth,NormalTemp,NormDev,Greenup,MidGUP,GUPpeak,Forest Type
BG-4-50,55.453207,-110.811038,6/15/2015 18:00,0,0,0,0,18,-10.69333333,166,658,0.422656251,7.7,20.2,14,0.5,1.515062099,13.4,0.6,104,145,190,Mixed
BG-4-50,55.453207,-110.811038,6/15/2015 19:00,0,0,0,0,19,-9.693333333,166,658,0.422656251,7.7,20.2,14,0.5,1.515062099,13.4,0.6,104,145,190,Mixed
BG-4-60,55.458679,-110.810632,6/15/2015 19:00,0,0,0,0,19,-9.692777778,166,658,0.422656251,7.7,20.2,14,0.5,1.515011011,13.4,0.6,106,137,169,Mixed
BG-2-73,56.43094,-110.975759,6/15/2015 20:00,0,0,0,0,20,-8.580277778,166,490,0.100219728,4,16.2,10.1,0.4,1.502422333,13.5,-3.4,106,143,185,Mixed
BG-4-50,55.453207,-110.811038,6/15/2015 20:00,0,0,0,0,20,-8.693333333,166,658,0.422656251,7.7,20.2,14,0.5,1.515062099,13.4,0.6,104,145,190,Mixed
BG-4-60,55.458679,-110.810632,6/15/2015 20:00,0,0,0,0,20,-8.692777778,166,658,0.422656251,7.7,20.2,14,0.5,1.515011011,13.4,0.6,106,137,169,Mixed
BG-2-73,56.43094,-110.975759,6/15/2015 21:00,0,0,0,0,21,-7.580277778,166,490,0.100219728,4,16.2,10.1,0.4,1.502422333,13.5,-3.4,106,143,185,Mixed
BG-4-50,55.453207,-110.811038,6/15/2015 21:00,0,0,0,0,21,-7.693333333,166,658,0.422656251,7.7,20.2,14,0.5,1.515062099,13.4,0.6,104,145,190,Mixed
BG-2-73,56.43094,-110.975759,6/15/2015 22:00,0,0,0,0,22,-6.580277778,166,490,0.100219728,4,16.2,10.1,0.4,1.502422333,13.5,-3.4,106,143,185,Mixed
BG-4-50,55.453207,-110.811038,6/15/2015 22:00,0,0,0,0,22,-6.693333333,166,658,0.422656251,7.7,20.2,14,0.5,1.515062099,13.4,0.6,104,145,190,Mixed
BG-2-73,56.43094,-110.975759,6/15/2015 23:00,0,0,0,0,23,-5.580277778,166,490,0.100219728,4,16.2,10.1,0.4,1.502422333,13.5,-3.4,106,143,185,Mixed
BG-4-50,55.453207,-110.811038,6/15/2015 23:00,0,0,0,0,23,-5.693333333,166,658,0.422656251,7.7,20.2,14,0.5,1.515062099,13.4,0.6,104,145,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 0:00,0,0,0,0,0,-4.695277778,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 0:00,0,0,0,0,0,-4.693888889,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 1:00,0,0,0,0,1,-3.693888889,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 2:00,0,0,0,0,2,-2.695277778,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 2:00,0,0,0,0,2,-2.693888889,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 3:00,0,0,0,0,3,-1.695277778,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 3:00,0,0,0,0,3,-1.693888889,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 4:00,0,0,0,0,4,-0.695277778,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 4:00,0,0,0,0,4,-0.693888889,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 5:00,0,0,0,0,5,0.304722222,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 5:00,0,0,0,0,5,0.306111111,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 6:00,0,0,0,0,6,1.304722222,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 6:00,0,0,0,0,6,1.306111111,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 7:00,0,0,0,0,7,2.304722222,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 7:00,0,0,0,0,7,2.306111111,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 8:00,0,0,0,0,8,3.304722222,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 8:00,0,0,0,0,8,3.306111111,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 9:00,0,0,0,0,9,4.304722222,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 9:00,0,0,0,0,9,4.306111111,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 10:00,0,0,0,0,10,5.304722222,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 10:00,0,0,0,0,10,5.306111111,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 11:00,0,0,0,0,11,6.304722222,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 11:00,0,0,0,0,11,6.306111111,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 12:00,0,0,0,0,12,7.304722222,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 12:00,0,0,0,0,12,7.306111111,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 13:00,0,0,0,0,13,8.304722222,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 13:00,0,0,0,0,13,8.306111111,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 14:00,0,0,0,0,14,9.306111111,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 15:00,0,0,0,0,15,10.30472222,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 15:00,0,0,0,0,15,10.30611111,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 16:00,0,0,0,0,16,11.30472222,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 16:00,0,0,0,0,16,11.30611111,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 17:00,0,0,0,0,17,12.30472222,167,659,0.422656251,6.5,20.8,13.7,1,1.515013466,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 17:00,0,0,0,0,17,12.30611111,167,662,0.422656251,6.5,20.8,13.7,1,1.515110118,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 18:00,0,0,0,0,18,-10.69388889,167,659,0.422656251,6.5,20.8,13.7,1,1.514697326,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 18:00,0,0,0,0,18,-10.6925,167,662,0.422656251,6.5,20.8,13.7,1,1.514793879,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 19:00,0,0,0,0,19,-9.693888889,167,659,0.422656251,6.5,20.8,13.7,1,1.514697326,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 19:00,0,0,0,0,19,-9.6925,167,662,0.422656251,6.5,20.8,13.7,1,1.514793879,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 20:00,0,0,0,0,20,-8.693888889,167,659,0.422656251,6.5,20.8,13.7,1,1.514697326,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 20:00,0,0,0,0,20,-8.6925,167,662,0.422656251,6.5,20.8,13.7,1,1.514793879,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 21:00,0,0,0,0,21,-7.693888889,167,659,0.422656251,6.5,20.8,13.7,1,1.514697326,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 21:00,0,0,0,0,21,-7.6925,167,662,0.422656251,6.5,20.8,13.7,1,1.514793879,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 22:00,0,0,0,0,22,-6.693888889,167,659,0.422656251,6.5,20.8,13.7,1,1.514697326,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 22:00,0,0,0,0,22,-6.6925,167,662,0.422656251,6.5,20.8,13.7,1,1.514793879,13.7,0,99,138,190,Mixed
BG-4-29,55.4428,-110.821726,6/16/2015 23:00,0,0,0,0,23,-5.693888889,167,659,0.422656251,6.5,20.8,13.7,1,1.514697326,13.7,0,127,149,190,Mixed
BG-4-40,55.447942,-110.811506,6/16/2015 23:00,0,0,0,0,23,-5.6925,167,662,0.422656251,6.5,20.8,13.7,1,1.514793879,13.7,0,99,138,190,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 0:00,0,0,0,0,0,-4.578055556,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 1:00,0,0,0,0,1,-3.578055556,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 2:00,0,0,0,0,2,-2.578055556,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 3:00,0,0,0,0,3,-1.578055556,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 4:00,0,0,0,0,4,-0.578055556,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 5:00,0,0,0,0,5,0.421944444,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 6:00,0,0,0,0,6,1.421944444,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 7:00,0,0,0,0,7,2.421944444,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 8:00,1,0,1,0,8,3.421944444,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 9:00,0,0,0,0,9,4.421944444,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 10:00,0,0,0,0,10,5.421944444,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 11:00,0,0,0,0,11,6.421944444,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 12:00,0,0,0,0,12,7.421944444,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 13:00,0,0,0,0,13,8.421944444,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 14:00,0,0,0,0,14,9.421944444,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 15:00,0,0,0,0,15,10.42194444,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 16:00,0,0,0,0,16,11.42194444,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 17:00,0,0,0,0,17,12.42194444,169,490,0.100219728,3.7,22.5,13.1,0,1.501711643,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 18:00,0,0,0,0,18,-10.57861111,169,490,0.100219728,3.7,22.5,13.1,0,1.501193767,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 19:00,0,0,0,0,19,-9.578611111,169,490,0.100219728,3.7,22.5,13.1,0,1.501193767,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 20:00,0,0,0,0,20,-8.578611111,169,490,0.100219728,3.7,22.5,13.1,0,1.501193767,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 21:00,0,0,0,0,21,-7.578611111,169,490,0.100219728,3.7,22.5,13.1,0,1.501193767,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 22:00,0,0,0,0,22,-6.578611111,169,490,0.100219728,3.7,22.5,13.1,0,1.501193767,14.8,-1.7,98,143,203,Mixed
BG-2-63,56.426223,-110.975049,6/18/2015 23:00,0,0,0,0,23,-5.578611111,169,490,0.100219728,3.7,22.5,13.1,0,1.501193767,14.8,-1.7,98,143,203,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 0:00,0,0,0,0,0,-4.895833333,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 1:00,0,0,0,0,1,-3.895833333,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 2:00,0,0,0,0,2,-2.895833333,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 3:00,0,0,0,0,3,-1.895833333,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 4:00,0,0,0,0,4,-0.895833333,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 5:00,0,0,0,0,5,0.104166667,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 6:00,0,0,0,0,6,1.104166667,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 7:00,0,0,0,0,7,2.104166667,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 8:00,0,0,0,0,8,3.104166667,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 9:00,0,0,0,0,9,4.104166667,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 10:00,0,0,0,0,10,5.104166667,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 11:00,0,0,0,0,11,6.104166667,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 12:00,0,0,0,0,12,7.104166667,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 13:00,0,0,0,0,13,8.104166667,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 14:00,1,1,0,1,14,9.104166667,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 15:00,0,0,0,0,15,10.10416667,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 16:00,0,0,0,0,16,11.10416667,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 17:00,0,0,0,0,17,12.10416667,170,677,0.466666672,6.3,21.6,14,1.9,1.480624089,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 18:00,0,0,0,0,18,-10.8975,170,677,0.466666672,6.3,21.6,14,1.9,1.480032258,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 19:00,0,0,0,0,19,-9.8975,170,677,0.466666672,6.3,21.6,14,1.9,1.480032258,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 20:00,0,0,0,0,20,-8.8975,170,677,0.466666672,6.3,21.6,14,1.9,1.480032258,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 21:00,0,0,0,0,21,-7.8975,170,677,0.466666672,6.3,21.6,14,1.9,1.480032258,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 22:00,0,0,0,0,22,-6.8975,170,677,0.466666672,6.3,21.6,14,1.9,1.480032258,14.3,-0.3,98,127,187,Mixed
OG-27-93-B,55.133824,-113.287811,6/19/2015 23:00,0,0,0,0,23,-5.8975,170,677,0.466666672,6.3,21.6,14,1.9,1.480032258,14.3,-0.3,98,127,187,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 0:00,0,0,0,0,0,-4.8125,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 0:00,0,0,0,0,0,-4.811944444,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 1:00,0,0,0,0,1,-3.8125,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 1:00,0,0,0,0,1,-3.811944444,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 2:00,0,0,0,0,2,-2.8125,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 2:00,0,0,0,0,2,-2.811944444,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 3:00,0,0,0,0,3,-1.8125,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 3:00,0,0,0,0,3,-1.811944444,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 4:00,0,0,0,0,4,-0.8125,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 4:00,0,0,0,0,4,-0.811944444,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 5:00,0,0,0,0,5,0.1875,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 5:00,0,0,0,0,5,0.188055556,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 6:00,0,0,0,0,6,1.188055556,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 7:00,0,0,0,0,7,2.1875,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 7:00,0,0,0,0,7,2.188055556,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 8:00,0,0,0,0,8,3.1875,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 8:00,0,0,0,0,8,3.188055556,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 9:00,0,0,0,0,9,4.1875,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 9:00,0,0,0,0,9,4.188055556,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 10:00,0,0,0,0,10,5.1875,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 10:00,0,0,0,0,10,5.188055556,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 11:00,0,0,0,0,11,6.1875,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 11:00,0,0,0,0,11,6.188055556,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 12:00,0,0,0,0,12,7.1875,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 12:00,0,0,0,0,12,7.188055556,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 13:00,0,0,0,0,13,8.1875,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 13:00,0,0,0,0,13,8.188055556,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 14:00,0,0,0,0,14,9.188055556,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 15:00,0,0,0,0,15,10.1875,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 15:00,0,0,0,0,15,10.18805556,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 16:00,0,0,0,0,16,11.1875,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 16:00,0,0,0,0,16,11.18805556,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 17:00,0,0,0,0,17,12.1875,171,589,0.371093754,8.9,13.8,11.4,6.8,1.4659648,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 17:00,0,0,0,0,17,12.18805556,171,600,0.371093754,8.9,13.8,11.4,7,1.465705797,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 18:00,0,0,0,0,18,-10.81527778,171,589,0.371093754,8.9,13.8,11.4,6.8,1.465268367,14.9,-3.5,127,144,187,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 19:00,0,0,0,0,19,-9.815277778,171,589,0.371093754,8.9,13.8,11.4,6.8,1.465268367,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 20:00,0,0,0,0,20,-8.814444444,171,600,0.371093754,8.9,13.8,11.4,7,1.465009156,14.9,-3.5,101,139,189,Mixed
OG-30-108-C,55.984835,-113.595703,6/20/2015 21:00,0,0,0,0,21,-7.815277778,171,589,0.371093754,8.9,13.8,11.4,6.8,1.465268367,14.9,-3.5,127,144,187,Mixed
OG-30-108-E,55.994894,-113.605439,6/20/2015 21:00,0,0,0,0,21,-7.814444444,171,600,0.371093754,8.9,13.8,11.4,7,1.465009156,14.9,-3.5,101,139,189,Mixed
